year,authority_code,district,distance_from_tel_aviv,year_of_municipal_status,council_members_number,socioeconomic_level,total_population,jews_and_others,total_men,total_women,dependency_ratio,natural_increase_per_1000,total_migration_balance,immigrants_post_1990,population_growth_rate,total_in_migration,male_in_migration,female_in_migration,in_migration_age_15_29,total_out_migration,male_out_migration,female_out_migration,out_migration_age_15_29,unemployment_benefits_total,male_unemployment_benefits,avg_age_unemployment_recipients,income_support_recipients_yearly,avg_salary_employees,avg_salary_male,avg_salary_female,change_salary_emp_yoy,change_salary_male_yoy,change_salary_female_yoy,employees_total,percent_earning_min_wage,self_employed_total,avg_income_self_employed,change_income_self_employed_yoy,percent_earning_half_avg_salary,inequality_index_gini,"בתי ספר - סה""כ -",total_classes,total_students,avg_students_per_class,percent_bagrut_eligible,percent_university_bagrut,water_receipts,start_roads_length_km,start_roads_area_sqm,start_water_pipes_km,start_sewage_pipes_km,start_drainage_pipes_km,complete_roads_length_km,complete_roads_area_sqm,complete_water_pipes_km,complete_sewage_pipes_km,complete_drainage_pipes_km,total_private_cars,avg_car_age,accidents_per_1000_residents,accidents_per_1000_vehicles,compactness_cluster,peripheral_cluster,satisfaction_municipal_services,satisfaction_municipal_performance,satisfaction_residential_area,satisfaction_cleanliness,satisfaction_parks_green_spaces,feeling_safe_dark,contacting_local_authority,total_revenues,revenues_change,regular_budget_revenues,gov_participation,gov_participation_change,special_budget_revenues,total_expenditures,expenditures_change,operations_expenditures,loan_repayment_expenditures,financing_expenditures,special_budget_expenditures,budget_surplus_deficit,annual_surplus_deficit,cumulative_deficit,property_tax_total_prev_year,property_tax_residential_prev_year,property_tax_business_prev_year,property_tax_total_current_year,property_tax_residential_current_year,property_tax_business_current_year,total_jurisdiction_area,residential_percent_area,education_percent_area,health_welfare_percent_area,public_services_percent_area,culture_leisure_sports_percent_area,commerce_percent_area,industry_infrastructure_percent_area,transportation_percent_area,agricultural_buildings_percent_area,public_open_space_percent_area,forest_woodland_percent_area,orchards_citrus_olive_percent_area,cultivated_fields_percent_area,other_open_space_percent_area,population_density,authority_name,incident_year,incident_type,is_treatment
2003,2650,2.0,0.0,1949.0,17.0,9.0,35.6,100.0,17.3,18.2,75.2,6.93664345090991,-289.0,3.8,-0.0999999999999943,1140.0,522.0,618.0,278.0,1386.0,695.0,691.0,429.0,337.0,141.0,43.2,335.0,9871.0,13197.0,6617.0,1.4,5.1,-5.7,17304.0,31.5,1751.0,9364.0,-28.8,37.6,0.5062,15,239.0,6601.0,27.6192468619247,71.3,69.3,6643.0,2.0,13.6,4.1,1.2,0.4,3.3,27.6,4.1,1.2,0.2,14354.0,5.7,1.5,2.9,7.0,8.0,,,,,,,,267784.0,0.0193861701983433,236372.0,51342.0,1.26741269610748,31412.0,271734.0,0.292160607575331,54148.0,16041.0,2198.0,38709.0,3347.0,3347.0,-9122.0,1331345.9633333334,316453.63333333336,40596.363333333335,554506.1451610526,151303.11836157896,21805.612912105265,16.79162956,28.8109076770271,1.61993646315289,0.167483506585885,1.82771665432095,0.400776468772933,0.411704889945178,4.77322779862468,0.343142217341769,0.387826802439298,1.81398475300809,9.08964716346445,3.4583972801744,24.6990175979084,22.1962307272338,7355.99783645566,רמת השרון,2003,conviction,1
2003,2650,2.0,0.0,1949.0,17.0,9.0,35.6,100.0,17.3,18.2,75.2,6.93664345090991,-289.0,3.8,-0.0999999999999943,1140.0,522.0,618.0,278.0,1386.0,695.0,691.0,429.0,337.0,141.0,43.2,335.0,9871.0,13197.0,6617.0,1.4,5.1,-5.7,17304.0,31.5,1751.0,9364.0,-28.8,37.6,0.5062,15,239.0,6601.0,27.6192468619247,71.3,69.3,6643.0,2.0,13.6,4.1,1.2,0.4,3.3,27.6,4.1,1.2,0.2,14354.0,5.7,1.5,2.9,7.0,8.0,,,,,,,,267784.0,0.0193861701983433,236372.0,51342.0,1.26741269610748,31412.0,271734.0,0.292160607575331,54148.0,16041.0,2198.0,38709.0,3347.0,3347.0,-9122.0,1331345.9633333334,316453.63333333336,40596.363333333335,554506.1451610526,151303.11836157896,21805.612912105265,16.79162956,28.8109076770271,1.61993646315289,0.167483506585885,1.82771665432095,0.400776468772933,0.411704889945178,4.77322779862468,0.343142217341769,0.387826802439298,1.81398475300809,9.08964716346445,3.4583972801744,24.6990175979084,22.1962307272338,7355.99783645566,רמת השרון,2013,indictment filed,1
2003,2650,2.0,0.0,1949.0,17.0,9.0,35.6,100.0,17.3,18.2,75.2,6.93664345090991,-289.0,3.8,-0.0999999999999943,1140.0,522.0,618.0,278.0,1386.0,695.0,691.0,429.0,337.0,141.0,43.2,335.0,9871.0,13197.0,6617.0,1.4,5.1,-5.7,17304.0,31.5,1751.0,9364.0,-28.8,37.6,0.5062,15,239.0,6601.0,27.6192468619247,71.3,69.3,6643.0,2.0,13.6,4.1,1.2,0.4,3.3,27.6,4.1,1.2,0.2,14354.0,5.7,1.5,2.9,7.0,8.0,,,,,,,,267784.0,0.0193861701983433,236372.0,51342.0,1.26741269610748,31412.0,271734.0,0.292160607575331,54148.0,16041.0,2198.0,38709.0,3347.0,3347.0,-9122.0,1331345.9633333334,316453.63333333336,40596.363333333335,554506.1451610526,151303.11836157896,21805.612912105265,16.79162956,28.8109076770271,1.61993646315289,0.167483506585885,1.82771665432095,0.400776468772933,0.411704889945178,4.77322779862468,0.343142217341769,0.387826802439298,1.81398475300809,9.08964716346445,3.4583972801744,24.6990175979084,22.1962307272338,7355.99783645566,רמת השרון,2014,conviction,1
2004,2650,2.0,0.0,1949.0,17.0,9.0,35.9,99.9,17.5,18.4,75.2,9.57487016532049,-79.0,3.9,0.700000000000003,1623.0,802.0,821.0,361.0,1744.0,861.0,883.0,586.0,258.0,110.0,44.3,250.0,9776.0,13162.0,6541.0,-1.6,-1.0,-1.8,15555.0,35.0,1741.0,8668.0,-8.1,38.1,0.5033,15,243.0,6729.0,27.6913580246914,69.1,66.1,6736.15,0.9,13.4,0.3,,,,,0.3,,0.2,14434.0,5.9,1.4,2.8,7.0,8.0,,,,,,,,264335.0,-0.891544548822365,244297.0,50536.0,-1.1745630803374,20038.0,264957.0,-2.10239265702878,58191.0,16339.0,617.0,22084.0,1424.0,1424.0,-7698.0,6651985.0,1557414.0,199334.0,127730.0,72673.0,31517.0,16.792,28.8,1.6,0.2,1.8,0.4,0.4,4.8,0.3,0.4,1.8,9.1,3.5,24.7,22.2,7356.0,רמת השרון,2003,conviction,1
2004,2650,2.0,0.0,1949.0,17.0,9.0,35.9,99.9,17.5,18.4,75.2,9.57487016532049,-79.0,3.9,0.700000000000003,1623.0,802.0,821.0,361.0,1744.0,861.0,883.0,586.0,258.0,110.0,44.3,250.0,9776.0,13162.0,6541.0,-1.6,-1.0,-1.8,15555.0,35.0,1741.0,8668.0,-8.1,38.1,0.5033,15,243.0,6729.0,27.6913580246914,69.1,66.1,6736.15,0.9,13.4,0.3,,,,,0.3,,0.2,14434.0,5.9,1.4,2.8,7.0,8.0,,,,,,,,264335.0,-0.891544548822365,244297.0,50536.0,-1.1745630803374,20038.0,264957.0,-2.10239265702878,58191.0,16339.0,617.0,22084.0,1424.0,1424.0,-7698.0,6651985.0,1557414.0,199334.0,127730.0,72673.0,31517.0,16.792,28.8,1.6,0.2,1.8,0.4,0.4,4.8,0.3,0.4,1.8,9.1,3.5,24.7,22.2,7356.0,רמת השרון,2013,indictment filed,1
2004,2650,2.0,0.0,1949.0,17.0,9.0,35.9,99.9,17.5,18.4,75.2,9.57487016532049,-79.0,3.9,0.700000000000003,1623.0,802.0,821.0,361.0,1744.0,861.0,883.0,586.0,258.0,110.0,44.3,250.0,9776.0,13162.0,6541.0,-1.6,-1.0,-1.8,15555.0,35.0,1741.0,8668.0,-8.1,38.1,0.5033,15,243.0,6729.0,27.6913580246914,69.1,66.1,6736.15,0.9,13.4,0.3,,,,,0.3,,0.2,14434.0,5.9,1.4,2.8,7.0,8.0,,,,,,,,264335.0,-0.891544548822365,244297.0,50536.0,-1.1745630803374,20038.0,264957.0,-2.10239265702878,58191.0,16339.0,617.0,22084.0,1424.0,1424.0,-7698.0,6651985.0,1557414.0,199334.0,127730.0,72673.0,31517.0,16.792,28.8,1.6,0.2,1.8,0.4,0.4,4.8,0.3,0.4,1.8,9.1,3.5,24.7,22.2,7356.0,רמת השרון,2014,conviction,1
2005,2650,2.0,0.0,1949.0,15.0,9.0,36.234,99.9,17.6,18.7,75.2,8.76754897064536,68.0,4.0,1.09999999999999,1555.0,704.0,851.0,358.0,1523.0,753.0,770.0,498.0,262.0,109.0,44.0,240.0,10164.0,13832.0,6703.0,4.4,5.5,2.9,14641.0,34.5,1863.0,9076.0,5.1,38.6,0.5116,15,245.0,6816.0,27.8204081632653,73.7,71.1,6479.442,5.4,52.0,6.1,0.8,0.9,5.4,52.0,6.1,0.8,0.9,14307.0,6.13098483259943,1.3,2.5,7.0,8.0,,,,,,,,354077.0,31.893400343225,279657.0,49292.0,-3.70963099710434,74420.0,333318.0,23.8699696675398,69269.0,15569.0,694.0,56089.0,2428.0,2428.0,-5270.0,6612778.0,1590515.0,204459.0,6696861.0,1738400.0,205212.0,16.792,28.8,1.6,0.2,1.8,0.4,0.4,4.8,0.3,0.4,1.8,9.1,3.5,24.7,22.2,7356.0,רמת השרון,2003,conviction,1
2005,2650,2.0,0.0,1949.0,15.0,9.0,36.234,99.9,17.6,18.7,75.2,8.76754897064536,68.0,4.0,1.09999999999999,1555.0,704.0,851.0,358.0,1523.0,753.0,770.0,498.0,262.0,109.0,44.0,240.0,10164.0,13832.0,6703.0,4.4,5.5,2.9,14641.0,34.5,1863.0,9076.0,5.1,38.6,0.5116,15,245.0,6816.0,27.8204081632653,73.7,71.1,6479.442,5.4,52.0,6.1,0.8,0.9,5.4,52.0,6.1,0.8,0.9,14307.0,6.13098483259943,1.3,2.5,7.0,8.0,,,,,,,,354077.0,31.893400343225,279657.0,49292.0,-3.70963099710434,74420.0,333318.0,23.8699696675398,69269.0,15569.0,694.0,56089.0,2428.0,2428.0,-5270.0,6612778.0,1590515.0,204459.0,6696861.0,1738400.0,205212.0,16.792,28.8,1.6,0.2,1.8,0.4,0.4,4.8,0.3,0.4,1.8,9.1,3.5,24.7,22.2,7356.0,רמת השרון,2013,indictment filed,1
2005,2650,2.0,0.0,1949.0,15.0,9.0,36.234,99.9,17.6,18.7,75.2,8.76754897064536,68.0,4.0,1.09999999999999,1555.0,704.0,851.0,358.0,1523.0,753.0,770.0,498.0,262.0,109.0,44.0,240.0,10164.0,13832.0,6703.0,4.4,5.5,2.9,14641.0,34.5,1863.0,9076.0,5.1,38.6,0.5116,15,245.0,6816.0,27.8204081632653,73.7,71.1,6479.442,5.4,52.0,6.1,0.8,0.9,5.4,52.0,6.1,0.8,0.9,14307.0,6.13098483259943,1.3,2.5,7.0,8.0,,,,,,,,354077.0,31.893400343225,279657.0,49292.0,-3.70963099710434,74420.0,333318.0,23.8699696675398,69269.0,15569.0,694.0,56089.0,2428.0,2428.0,-5270.0,6612778.0,1590515.0,204459.0,6696861.0,1738400.0,205212.0,16.792,28.8,1.6,0.2,1.8,0.4,0.4,4.8,0.3,0.4,1.8,9.1,3.5,24.7,22.2,7356.0,רמת השרון,2014,conviction,1
2006,2650,2.0,0.0,1949.0,15.0,9.0,36.8,99.9,17.9,18.9,75.2,10.4904203015653,168.0,4.2,1.5,1718.0,830.0,888.0,381.0,1609.0,812.0,797.0,472.0,241.0,91.0,43.0,199.0,10762.0,14643.0,7100.0,4.5,4.5,4.6,15612.0,33.1,1982.0,10001.0,8.8,36.4,0.5183,15,257.0,7084.0,27.5642023346303,71.4,69.2,6336.77,2.8,56.9,,,,2.8,56.9,,,,14260.0,6.28625525946704,1.2,2.5,7.0,8.0,,,,,,,,309206.0,1.9,261977.0,49914.0,2.7,47229.0,,1.3,,,772.0,,,,,6632381.5,1573964.5,201896.5,3412295.5,905536.5,118364.5,16.792,28.8,1.6,0.2,1.8,0.4,0.4,4.8,0.3,0.4,1.8,9.1,3.5,24.7,22.2,7356.0,רמת השרון,2003,conviction,1
2006,2650,2.0,0.0,1949.0,15.0,9.0,36.8,99.9,17.9,18.9,75.2,10.4904203015653,168.0,4.2,1.5,1718.0,830.0,888.0,381.0,1609.0,812.0,797.0,472.0,241.0,91.0,43.0,199.0,10762.0,14643.0,7100.0,4.5,4.5,4.6,15612.0,33.1,1982.0,10001.0,8.8,36.4,0.5183,15,257.0,7084.0,27.5642023346303,71.4,69.2,6336.77,2.8,56.9,,,,2.8,56.9,,,,14260.0,6.28625525946704,1.2,2.5,7.0,8.0,,,,,,,,309206.0,1.9,261977.0,49914.0,2.7,47229.0,,1.3,,,772.0,,,,,6632381.5,1573964.5,201896.5,3412295.5,905536.5,118364.5,16.792,28.8,1.6,0.2,1.8,0.4,0.4,4.8,0.3,0.4,1.8,9.1,3.5,24.7,22.2,7356.0,רמת השרון,2013,indictment filed,1
2006,2650,2.0,0.0,1949.0,15.0,9.0,36.8,99.9,17.9,18.9,75.2,10.4904203015653,168.0,4.2,1.5,1718.0,830.0,888.0,381.0,1609.0,812.0,797.0,472.0,241.0,91.0,43.0,199.0,10762.0,14643.0,7100.0,4.5,4.5,4.6,15612.0,33.1,1982.0,10001.0,8.8,36.4,0.5183,15,257.0,7084.0,27.5642023346303,71.4,69.2,6336.77,2.8,56.9,,,,2.8,56.9,,,,14260.0,6.28625525946704,1.2,2.5,7.0,8.0,,,,,,,,309206.0,1.9,261977.0,49914.0,2.7,47229.0,,1.3,,,772.0,,,,,6632381.5,1573964.5,201896.5,3412295.5,905536.5,118364.5,16.792,28.8,1.6,0.2,1.8,0.4,0.4,4.8,0.3,0.4,1.8,9.1,3.5,24.7,22.2,7356.0,רמת השרון,2014,conviction,1
2007,2650,2.0,0.0,1949.0,15.0,9.0,37.5,99.9,18.2,19.4,76.8,11.9,314.0,4.2,2.09999999999999,1926.0,927.0,999.0,368.0,1666.0,861.0,805.0,458.0,223.0,87.0,43.0,194.0,10697.0,14537.0,7253.0,-1.9,-2.8,3.7499999999999996,14735.0,35.3,2045.0,10511.0,2.9,34.8,0.5226,15,261.0,7084.0,27.0,69.1,66.5,6764.308,,,,,,,,,,,14464.0,6.2,1.3,2.7,7.0,8.0,83.9,83.1,94.3,83.2,78.3,97.3,28.2,461853.0,24.7,292143.0,51982.0,0.0,169710.0,453601.0,30.8,84779.0,13147.0,2126.0,161797.0,339.0,339.0,-791.0,6811.4,1804.6,215.1,6738.3,1841.3,222.8,16.792,28.8,1.6,0.2,1.8,0.4,0.4,4.8,0.3,0.4,1.8,9.1,3.5,24.7,22.2,7356.0,רמת השרון,2003,conviction,1
2007,2650,2.0,0.0,1949.0,15.0,9.0,37.5,99.9,18.2,19.4,76.8,11.9,314.0,4.2,2.09999999999999,1926.0,927.0,999.0,368.0,1666.0,861.0,805.0,458.0,223.0,87.0,43.0,194.0,10697.0,14537.0,7253.0,-1.9,-2.8,3.7499999999999996,14735.0,35.3,2045.0,10511.0,2.9,34.8,0.5226,15,261.0,7084.0,27.0,69.1,66.5,6764.308,,,,,,,,,,,14464.0,6.2,1.3,2.7,7.0,8.0,83.9,83.1,94.3,83.2,78.3,97.3,28.2,461853.0,24.7,292143.0,51982.0,0.0,169710.0,453601.0,30.8,84779.0,13147.0,2126.0,161797.0,339.0,339.0,-791.0,6811.4,1804.6,215.1,6738.3,1841.3,222.8,16.792,28.8,1.6,0.2,1.8,0.4,0.4,4.8,0.3,0.4,1.8,9.1,3.5,24.7,22.2,7356.0,רמת השרון,2013,indictment filed,1
2007,2650,2.0,0.0,1949.0,15.0,9.0,37.5,99.9,18.2,19.4,76.8,11.9,314.0,4.2,2.09999999999999,1926.0,927.0,999.0,368.0,1666.0,861.0,805.0,458.0,223.0,87.0,43.0,194.0,10697.0,14537.0,7253.0,-1.9,-2.8,3.7499999999999996,14735.0,35.3,2045.0,10511.0,2.9,34.8,0.5226,15,261.0,7084.0,27.0,69.1,66.5,6764.308,,,,,,,,,,,14464.0,6.2,1.3,2.7,7.0,8.0,83.9,83.1,94.3,83.2,78.3,97.3,28.2,461853.0,24.7,292143.0,51982.0,0.0,169710.0,453601.0,30.8,84779.0,13147.0,2126.0,161797.0,339.0,339.0,-791.0,6811.4,1804.6,215.1,6738.3,1841.3,222.8,16.792,28.8,1.6,0.2,1.8,0.4,0.4,4.8,0.3,0.4,1.8,9.1,3.5,24.7,22.2,7356.0,רמת השרון,2014,conviction,1
2008,2650,2.0,0.0,1949.0,15.0,9.0,38.5,99.9,18.7,19.8,784.0,9.55137481910275,565.0,4.4,2.5,2186.0,1088.0,1098.0,396.0,1705.0,841.0,864.0,460.0,225.0,91.0,43.0,143.0,10506.0,13283.0,7909.0,-2.3,-9.1,8.5,17050.0,31.2,2317.0,10791.0,2.1,37.1,0.51,15,264.0,7027.0,26.6174242424242,73.7,69.2,6469.92,4.18,29.798,,,,4.18,29.798,,0.6,,14945.0,6.17296754767481,1.6,3.3,7.0,8.0,,,,,,,,461853.0,-24.3,292143.0,51982.0,5.6,169710.0,,-12.3,,,,,442.0,442.0,-349.0,6738.3,1841.3,222.8,7070.7,1923.1,242.5,16.792,28.8,1.6,0.2,1.8,0.4,0.4,4.8,0.3,0.4,1.8,9.1,3.5,24.7,22.2,7356.0,רמת השרון,2003,conviction,1
2008,2650,2.0,0.0,1949.0,15.0,9.0,38.5,99.9,18.7,19.8,784.0,9.55137481910275,565.0,4.4,2.5,2186.0,1088.0,1098.0,396.0,1705.0,841.0,864.0,460.0,225.0,91.0,43.0,143.0,10506.0,13283.0,7909.0,-2.3,-9.1,8.5,17050.0,31.2,2317.0,10791.0,2.1,37.1,0.51,15,264.0,7027.0,26.6174242424242,73.7,69.2,6469.92,4.18,29.798,,,,4.18,29.798,,0.6,,14945.0,6.17296754767481,1.6,3.3,7.0,8.0,,,,,,,,461853.0,-24.3,292143.0,51982.0,5.6,169710.0,,-12.3,,,,,442.0,442.0,-349.0,6738.3,1841.3,222.8,7070.7,1923.1,242.5,16.792,28.8,1.6,0.2,1.8,0.4,0.4,4.8,0.3,0.4,1.8,9.1,3.5,24.7,22.2,7356.0,רמת השרון,2013,indictment filed,1
2008,2650,2.0,0.0,1949.0,15.0,9.0,38.5,99.9,18.7,19.8,784.0,9.55137481910275,565.0,4.4,2.5,2186.0,1088.0,1098.0,396.0,1705.0,841.0,864.0,460.0,225.0,91.0,43.0,143.0,10506.0,13283.0,7909.0,-2.3,-9.1,8.5,17050.0,31.2,2317.0,10791.0,2.1,37.1,0.51,15,264.0,7027.0,26.6174242424242,73.7,69.2,6469.92,4.18,29.798,,,,4.18,29.798,,0.6,,14945.0,6.17296754767481,1.6,3.3,7.0,8.0,,,,,,,,461853.0,-24.3,292143.0,51982.0,5.6,169710.0,,-12.3,,,,,442.0,442.0,-349.0,6738.3,1841.3,222.8,7070.7,1923.1,242.5,16.792,28.8,1.6,0.2,1.8,0.4,0.4,4.8,0.3,0.4,1.8,9.1,3.5,24.7,22.2,7356.0,רמת השרון,2014,conviction,1
2009,2650,2.0,0.0,1949.0,15.0,9.0,40.6,99.9,19.7,20.9,782.0,11.5,1107.0,4.2,4.0,2595.0,1318.0,1277.0,491.0,1820.0,940.0,880.0,545.0,376.0,164.0,43.0,120.0,11097.0,13993.0,8400.0,1.0,0.7,1.6,17820.0,31.0,2106.0,12863.0,14.0,33.6,0.5225,15,269.0,7085.0,26.3382899628253,76.6,71.6,5707.0,0.4,2.4,3.0,0.4,,,,70.0,2.4,,15533.0,6.2,1.5,3.1,7.0,8.0,,,,,,,,378902.0,0.3,308052.0,54540.0,-8.0,70850.0,384117.0,-10.6,70356.0,11373.0,2411.0,78428.0,2363.0,2363.0,2014.0,7039.8,1923.1,242.5,7211.6,1995.3,295.0,16.792,28.8,1.6,0.2,1.8,0.4,0.4,4.8,0.3,0.4,1.8,9.1,3.5,24.7,22.2,7356.0,רמת השרון,2003,conviction,1
2009,2650,2.0,0.0,1949.0,15.0,9.0,40.6,99.9,19.7,20.9,782.0,11.5,1107.0,4.2,4.0,2595.0,1318.0,1277.0,491.0,1820.0,940.0,880.0,545.0,376.0,164.0,43.0,120.0,11097.0,13993.0,8400.0,1.0,0.7,1.6,17820.0,31.0,2106.0,12863.0,14.0,33.6,0.5225,15,269.0,7085.0,26.3382899628253,76.6,71.6,5707.0,0.4,2.4,3.0,0.4,,,,70.0,2.4,,15533.0,6.2,1.5,3.1,7.0,8.0,,,,,,,,378902.0,0.3,308052.0,54540.0,-8.0,70850.0,384117.0,-10.6,70356.0,11373.0,2411.0,78428.0,2363.0,2363.0,2014.0,7039.8,1923.1,242.5,7211.6,1995.3,295.0,16.792,28.8,1.6,0.2,1.8,0.4,0.4,4.8,0.3,0.4,1.8,9.1,3.5,24.7,22.2,7356.0,רמת השרון,2013,indictment filed,1
2009,2650,2.0,0.0,1949.0,15.0,9.0,40.6,99.9,19.7,20.9,782.0,11.5,1107.0,4.2,4.0,2595.0,1318.0,1277.0,491.0,1820.0,940.0,880.0,545.0,376.0,164.0,43.0,120.0,11097.0,13993.0,8400.0,1.0,0.7,1.6,17820.0,31.0,2106.0,12863.0,14.0,33.6,0.5225,15,269.0,7085.0,26.3382899628253,76.6,71.6,5707.0,0.4,2.4,3.0,0.4,,,,70.0,2.4,,15533.0,6.2,1.5,3.1,7.0,8.0,,,,,,,,378902.0,0.3,308052.0,54540.0,-8.0,70850.0,384117.0,-10.6,70356.0,11373.0,2411.0,78428.0,2363.0,2363.0,2014.0,7039.8,1923.1,242.5,7211.6,1995.3,295.0,16.792,28.8,1.6,0.2,1.8,0.4,0.4,4.8,0.3,0.4,1.8,9.1,3.5,24.7,22.2,7356.0,רמת השרון,2014,conviction,1
2010,2650,2.0,0.0,1949.0,15.0,9.0,41.3,99.9,20.0,21.3,809.0,13.0,563.0,4.4,1.9,2230.0,1089.0,1141.0,389.0,1729.0,864.0,865.0,474.0,286.0,119.0,43.0,126.0,11417.0,14664.0,8377.0,-0.4,1.4,-3.5,17935.0,30.7,2173.0,11846.0,-10.8,35.4,0.5199,15,288.0,7442.0,25.8402777777778,77.5,73.7,5888.0,,,,,,,,,,,16246.0,5.95278837867783,1.1,2.4,7.0,8.0,,,,,,,,405349.0,4.2,311210.0,51006.0,-8.9,94139.0,393979.0,-0.1,77464.0,12045.0,2337.0,84078.0,1309.0,1309.0,3323.0,7211.6,1995.3,295.0,8093.5,2034.8,260.3,16.792,28.8,1.6,0.2,1.8,0.4,0.4,4.8,0.3,0.4,1.8,9.1,3.5,24.7,22.2,7356.0,רמת השרון,2003,conviction,1
2010,2650,2.0,0.0,1949.0,15.0,9.0,41.3,99.9,20.0,21.3,809.0,13.0,563.0,4.4,1.9,2230.0,1089.0,1141.0,389.0,1729.0,864.0,865.0,474.0,286.0,119.0,43.0,126.0,11417.0,14664.0,8377.0,-0.4,1.4,-3.5,17935.0,30.7,2173.0,11846.0,-10.8,35.4,0.5199,15,288.0,7442.0,25.8402777777778,77.5,73.7,5888.0,,,,,,,,,,,16246.0,5.95278837867783,1.1,2.4,7.0,8.0,,,,,,,,405349.0,4.2,311210.0,51006.0,-8.9,94139.0,393979.0,-0.1,77464.0,12045.0,2337.0,84078.0,1309.0,1309.0,3323.0,7211.6,1995.3,295.0,8093.5,2034.8,260.3,16.792,28.8,1.6,0.2,1.8,0.4,0.4,4.8,0.3,0.4,1.8,9.1,3.5,24.7,22.2,7356.0,רמת השרון,2013,indictment filed,1
2010,2650,2.0,0.0,1949.0,15.0,9.0,41.3,99.9,20.0,21.3,809.0,13.0,563.0,4.4,1.9,2230.0,1089.0,1141.0,389.0,1729.0,864.0,865.0,474.0,286.0,119.0,43.0,126.0,11417.0,14664.0,8377.0,-0.4,1.4,-3.5,17935.0,30.7,2173.0,11846.0,-10.8,35.4,0.5199,15,288.0,7442.0,25.8402777777778,77.5,73.7,5888.0,,,,,,,,,,,16246.0,5.95278837867783,1.1,2.4,7.0,8.0,,,,,,,,405349.0,4.2,311210.0,51006.0,-8.9,94139.0,393979.0,-0.1,77464.0,12045.0,2337.0,84078.0,1309.0,1309.0,3323.0,7211.6,1995.3,295.0,8093.5,2034.8,260.3,16.792,28.8,1.6,0.2,1.8,0.4,0.4,4.8,0.3,0.4,1.8,9.1,3.5,24.7,22.2,7356.0,רמת השרון,2014,conviction,1
2011,2650,2.0,0.0,1949.0,15.0,9.0,42.3,99.9,20.4,21.9,829.0,11.6728574498177,835.0,4.4,2.31617916021243,1960.0,957.0,1003.0,315.0,1660.0,835.0,825.0,463.0,278.0,113.0,44.0,112.0,12573.0,16312.0,8973.0,6.6,7.7,3.7,17824.0,29.7,2136.0,11909.0,-2.7,33.9,0.5245,15,306.0,7775.0,25.4084967320261,79.4,75.9,5432.0,,,,,0.7,,,,,0.7,16964.0,5.87915585946711,1.3,2.7,7.0,8.0,,,,,,,,423663.0,1.0,334168.0,68092.0,29.0,89495.0,438957.0,7.6,85736.0,12810.0,2602.0,102283.0,-2506.0,-2506.0,817.0,8094.3,2034.8,260.3,7846.9,2105.8,288.1,16.792,28.8,1.6,0.2,1.8,0.4,0.4,4.8,0.3,0.4,1.8,9.1,3.5,24.7,22.2,7356.0,רמת השרון,2003,conviction,1
2011,2650,2.0,0.0,1949.0,15.0,9.0,42.3,99.9,20.4,21.9,829.0,11.6728574498177,835.0,4.4,2.31617916021243,1960.0,957.0,1003.0,315.0,1660.0,835.0,825.0,463.0,278.0,113.0,44.0,112.0,12573.0,16312.0,8973.0,6.6,7.7,3.7,17824.0,29.7,2136.0,11909.0,-2.7,33.9,0.5245,15,306.0,7775.0,25.4084967320261,79.4,75.9,5432.0,,,,,0.7,,,,,0.7,16964.0,5.87915585946711,1.3,2.7,7.0,8.0,,,,,,,,423663.0,1.0,334168.0,68092.0,29.0,89495.0,438957.0,7.6,85736.0,12810.0,2602.0,102283.0,-2506.0,-2506.0,817.0,8094.3,2034.8,260.3,7846.9,2105.8,288.1,16.792,28.8,1.6,0.2,1.8,0.4,0.4,4.8,0.3,0.4,1.8,9.1,3.5,24.7,22.2,7356.0,רמת השרון,2013,indictment filed,1
2011,2650,2.0,0.0,1949.0,15.0,9.0,42.3,99.9,20.4,21.9,829.0,11.6728574498177,835.0,4.4,2.31617916021243,1960.0,957.0,1003.0,315.0,1660.0,835.0,825.0,463.0,278.0,113.0,44.0,112.0,12573.0,16312.0,8973.0,6.6,7.7,3.7,17824.0,29.7,2136.0,11909.0,-2.7,33.9,0.5245,15,306.0,7775.0,25.4084967320261,79.4,75.9,5432.0,,,,,0.7,,,,,0.7,16964.0,5.87915585946711,1.3,2.7,7.0,8.0,,,,,,,,423663.0,1.0,334168.0,68092.0,29.0,89495.0,438957.0,7.6,85736.0,12810.0,2602.0,102283.0,-2506.0,-2506.0,817.0,8094.3,2034.8,260.3,7846.9,2105.8,288.1,16.792,28.8,1.6,0.2,1.8,0.4,0.4,4.8,0.3,0.4,1.8,9.1,3.5,24.7,22.2,7356.0,רמת השרון,2014,conviction,1
