year,is_treatment,incident_year,incident_type,authority_code,total_in_migration,male_in_migration,female_in_migration,in_migration_age_15_29,total_out_migration,male_out_migration,female_out_migration,out_migration_age_15_29,start_roads_length_km,start_roads_area_sqm,start_water_pipes_km,start_sewage_pipes_km,start_drainage_pipes_km,complete_roads_length_km,complete_roads_area_sqm,complete_water_pipes_km,complete_sewage_pipes_km,complete_drainage_pipes_km,total_expenditures,expenditures_change,operations_expenditures,loan_repayment_expenditures,financing_expenditures,special_budget_expenditures,budget_surplus_deficit,annual_surplus_deficit,cumulative_deficit
2006,0,,,3660,255.0,146.0,109.0,88.0,243.0,125.0,118.0,102.0,0.7,2.2,1.13,0.2,0.23,0.7,2.2,0.95,0.2,0.23,27059.5,-3.9,9671.5,634.0,519.0,4094.5,-1366.5,-1366.5,-6392.0
2007,0,,,3660,223.0,112.0,111.0,57.0,229.0,130.0,99.0,91.0,0.7,2.2,1.13,0.2,0.23,0.7,2.2,0.95,0.2,0.23,29083.0,14.2,10808.0,530.0,372.0,3204.0,-1577.0,-1577.0,-6963.0
2008,0,,,3660,248.0,134.0,114.0,79.0,240.0,130.0,110.0,108.0,0.7,2.2,1.13,0.2,0.23,0.7,2.2,0.95,0.2,0.23,29083.0,-8.2,10808.0,559.0,355.0,3204.0,-514.0,-514.0,-6963.0
2009,0,,,3660,207.0,111.0,96.0,68.0,255.0,146.0,109.0,115.0,0.7,2.2,1.13,0.2,0.23,0.7,2.2,0.95,0.2,0.23,32217.0,11.7,12415.0,430.0,273.0,2877.0,-53.0,-53.0,-2920.0
2010,0,,,3660,117.0,65.0,52.0,61.0,237.0,129.0,108.0,99.0,0.7,2.2,1.13,0.2,0.23,0.7,2.2,0.95,0.2,0.23,32098.0,-3.0,13487.0,453.0,204.0,845.0,-1632.0,-1632.0,-2886.0
2011,0,,,3660,166.0,96.0,70.0,54.0,255.0,132.0,123.0,100.0,0.7,2.2,1.13,0.2,0.23,0.7,2.2,0.95,0.2,0.23,33684.0,1.4,12250.0,497.0,221.0,2092.0,-968.0,-968.0,-1354.0
2012,0,,,3660,184.0,94.0,90.0,85.0,220.0,114.0,106.0,83.0,0.7,2.2,1.13,0.2,0.23,0.7,2.2,0.95,0.2,0.23,34690.0,1.3,14104.0,516.0,126.0,3649.0,40.0,40.0,-1314.0
2013,0,,,3660,183.0,100.0,83.0,73.0,188.0,99.0,89.0,68.0,0.7,2.2,1.13,0.2,0.23,0.7,2.2,0.95,0.2,0.23,36656.0,4.0,16241.0,520.0,161.0,2798.0,-1265.0,-1265.0,-2579.0
2014,0,,,3660,177.0,92.0,85.0,65.0,214.0,117.0,97.0,65.0,0.7,2.2,1.13,0.2,0.23,0.7,2.2,0.95,0.2,0.23,38064.0,3.4,16325.0,483.0,146.0,1657.0,-4109.0,-4109.0,-5888.0
2015,0,,,3660,133.0,75.0,58.0,53.0,225.0,116.0,109.0,86.0,0.7,2.2,1.13,0.2,0.23,0.7,2.2,0.95,0.2,0.23,37528.0,-0.8,16439.0,468.0,157.0,2020.0,-933.0,-933.0,-6521.0
2016,0,,,3660,173.0,86.0,87.0,74.0,267.0,141.0,126.0,74.0,0.7,2.2,1.13,0.2,0.23,0.7,2.2,0.95,0.2,0.23,42038.0,12.6,16611.0,359.0,147.0,2748.0,-230.0,-230.0,-4108.0
2017,0,,,3660,192.0,100.0,92.0,66.0,197.0,94.0,103.0,75.0,0.7,2.2,1.13,0.2,0.23,0.7,2.2,0.95,0.2,0.23,40263.0,12.6,19268.0,316.0,174.0,3603.0,227.0,227.0,-3881.0
2018,0,,,3660,333.0,172.0,161.0,134.0,222.0,123.0,99.0,82.0,1.22,17.002,1.13,0.538,0.23,1.22,17.002,0.95,0.538,0.23,49275.0,12.6,20901.0,777.0,167.0,4738.0,228.0,0.228,-3.653
2019,0,,,3660,323.0,171.0,152.0,101.0,264.0,139.0,125.0,96.0,0.23,1.61,0.02,0.45,0.16,0.96,9.600999999999999,0.2,0.45,0.16,54251.0,12.6,21744.0,784.0,181.0,5366.0,-773.0,-0.773,-4.426
2020,0,,,3660,290.0,155.0,135.0,112.0,206.0,118.0,88.0,72.0,0.725,9.306,0.575,0.494,0.195,0.23,1.61,0.575,0.494,0.195,57482.0,12.6,19193.0,834.0,327.0,8400.0,-17.0,-0.017,-3.09
2021,0,,,3660,282.0,142.0,140.0,109.0,210.0,114.0,96.0,66.0,0.23,1.61,0.02,0.45,0.16,0.23,1.61,0.2,0.45,0.16,66226.0,12.6,22027.0,820.0,251.0,18219.0,965.0,0.965,-2.125
2022,0,,,3660,382.0,209.0,173.0,168.0,216.0,106.0,110.0,84.0,0.23,1.61,0.02,0.45,0.16,0.13,0.78,0.2,0.13,0.16,73727.0,12.6,27171.0,805.0,272.0,20500.0,612.0,0.612,-1.513
1999,0,,,3730,611.0,306.0,305.0,243.0,485.0,242.0,243.0,180.0,2.0,27.0,0.4,0.2,1.1,2.0,27.0,0.4,0.05,1.1,51542.0,13.1,18899.0,2296.6428571428573,283.0,11822.904761904761,-915.195652173913,-1136.1288695652177,-11491.0
2000,0,,,3730,467.0,224.0,243.0,190.0,423.0,220.0,203.0,146.0,2.0,27.0,0.4,0.2,1.1,2.0,27.0,0.4,0.05,1.1,53814.0,3.2,20600.0,2296.6428571428573,341.0,11822.904761904761,152.0,-398.0,-11491.0
2001,0,,,3730,429.0,214.0,215.0,197.0,438.0,226.0,212.0,174.0,2.0,27.0,0.4,0.2,1.1,2.0,27.0,0.4,0.05,1.1,54939.0,1.0,21964.0,2296.6428571428573,266.0,11822.904761904761,-589.0,-589.0,-11491.0
2002,0,,,3730,458.0,221.0,237.0,179.0,481.0,244.0,237.0,173.0,2.0,27.0,0.4,0.2,1.1,2.0,27.0,0.4,0.05,1.1,57445.0,-1.0,25985.0,2974.0,454.0,6499.0,-6743.0,-6743.0,-11491.0
2003,0,,,3730,449.0,224.0,225.0,182.0,437.0,227.0,210.0,137.0,2.0,27.0,0.4,0.2,1.1,2.0,27.0,0.4,0.05,1.1,60083.0,3.9,16595.0,3225.0,897.0,9040.0,-5834.0,-5834.0,-16325.0
2004,0,,,3730,353.0,166.0,187.0,141.0,724.0,367.0,357.0,254.0,2.0,27.0,0.4,0.2,1.1,2.0,27.0,0.4,0.05,1.1,53167.0,-11.8,16044.0,2980.0,514.0,1925.0,-5370.0,-5370.0,-19640.0
2005,0,,,3730,390.0,197.0,193.0,142.0,537.0,278.0,259.0,167.0,2.0,27.0,0.4,0.2,1.1,2.0,27.0,0.4,0.05,1.1,58705.0,9.0,17640.0,2483.0,875.0,8857.0,-2399.0,-2399.0,-16070.0
2006,0,,,3730,516.0,251.0,265.0,209.0,540.0,271.0,269.0,193.0,2.0,27.0,0.4,0.2,1.1,2.0,27.0,0.4,0.05,1.1,55936.0,-1.4,16842.0,2731.5,694.5,5391.0,-3884.5,-3884.5,-16070.0
2007,0,,,3730,540.0,272.0,268.0,202.0,658.0,346.0,312.0,230.0,2.0,27.0,0.4,0.2,1.1,2.0,27.0,0.4,0.05,1.1,60490.0,1.8,18016.0,2220.0,914.0,5331.0,161.0,161.0,-12190.0
2008,0,,,3730,671.0,322.0,349.0,227.0,690.0,344.0,346.0,250.0,2.0,27.0,0.4,0.2,1.1,2.0,27.0,0.4,0.05,1.1,60490.0,-6.4,18016.0,2220.0,688.0,5331.0,353.0,353.0,-12190.0
2009,0,,,3730,771.0,403.0,368.0,316.0,714.0,362.0,352.0,241.0,2.0,27.0,0.4,0.2,1.1,2.0,27.0,0.4,0.05,1.1,57682.0,-5.7,17408.0,2683.0,546.0,2873.0,-704.0,-704.0,-9002.0
2010,0,,,3730,1301.0,665.0,636.0,454.0,639.0,336.0,303.0,216.0,2.0,27.0,0.4,0.2,1.1,2.0,27.0,0.4,0.05,1.1,64570.0,9.0,21303.0,2597.0,486.0,4898.0,124.0,124.0,-7638.0
2011,0,,,3730,1163.0,585.0,578.0,375.0,621.0,312.0,309.0,238.0,2.0,27.0,0.4,0.2,1.1,2.0,27.0,0.4,0.05,1.1,71503.0,7.0,24488.0,2488.0,493.0,4205.0,634.0,634.0,-4138.0
2012,0,,,3730,1074.0,540.0,534.0,327.0,675.0,354.0,321.0,233.0,2.0,27.0,0.4,0.2,1.1,2.0,27.0,0.4,0.05,1.1,82606.0,13.7,28320.0,2223.0,488.0,10171.0,16.0,16.0,-4131.0
2013,0,,,3730,1249.0,657.0,592.0,445.0,747.0,381.0,366.0,262.0,2.0,27.0,0.4,0.2,1.1,2.0,27.0,0.4,0.05,1.1,93251.0,11.1,33914.0,2073.0,518.0,9604.0,17.0,17.0,-4414.0
2014,0,,,3730,1110.0,577.0,533.0,392.0,788.0,397.0,391.0,253.0,2.0,27.0,0.4,0.2,1.1,2.0,27.0,0.4,0.05,1.1,101487.0,8.4,37616.0,2000.0,589.0,13782.0,31.0,31.0,-4383.0
2015,0,,,3730,1489.0,739.0,750.0,473.0,905.0,467.0,438.0,295.0,2.0,27.0,0.4,0.2,1.1,2.0,27.0,0.4,0.05,1.1,110832.0,9.9,38853.0,1960.0,520.0,19825.0,-2462.0,-2462.0,-6846.0
2016,0,,,3730,1260.0,658.0,602.0,434.0,927.0,462.0,465.0,283.0,2.0,27.0,0.4,0.2,1.1,2.0,27.0,0.4,0.05,1.1,108862.0,-1.3,37687.0,2028.0,525.0,13540.0,89.0,89.0,-6066.0
2017,0,,,3730,931.0,476.0,455.0,330.0,1044.0,534.0,510.0,297.0,2.0,27.0,0.4,0.2,1.1,2.0,27.0,0.4,0.05,1.1,103598.0,-1.3,38953.0,2368.0,541.0,14934.0,823.0,823.0,-5243.0
2018,0,,,3730,1137.0,573.0,564.0,406.0,1003.0,502.0,501.0,299.0,0.34,5.1,0.4,0.2,0.15,0.34,5.1,0.4,0.05,0.15,113822.0,-1.3,10935.0,2107.0,218.0,13608.0,476.0,0.476,0.542
2019,0,,,3730,1062.0,545.0,517.0,352.0,1126.0,581.0,545.0,322.0,1.17,16.05,0.4,0.2,0.625,1.17,16.05,0.4,0.05,0.625,129163.0,-1.3,11956.0,2023.0,184.0,18702.0,-342.0,-0.342,0.2
2020,0,,,3730,1153.0,577.0,576.0,358.0,953.0,480.0,473.0,282.0,0.34,5.1,0.4,0.2,0.15,0.34,5.1,0.4,0.05,0.15,135018.0,-1.3,14183.0,1914.0,197.0,20487.0,605.0,0.605,0.805
2021,0,,,3730,1350.0,722.0,627.0,383.0,1139.0,575.0,564.0,348.0,0.34,5.1,0.4,0.05,0.15,0.34,5.1,0.4,0.05,0.15,164660.0,-1.3,47712.0,1767.0,662.0,38176.0,2083.0,2.083,-5.205
2022,0,,,3730,1768.0,936.0,832.0,525.0,1234.0,645.0,589.0,336.0,0.34,5.1,0.4,0.05,0.15,0.4,0.4,0.5,0.05,0.15,160689.0,-1.3,49332.0,1165.0,1536.0,21102.0,1714.0,1.714,-3.491
1999,0,,,3750,185.0,103.0,82.0,74.0,177.0,86.0,91.0,76.0,1.74,14.2,2.14,,,,,2.14,,,29758.0,18.9,16243.0,1688.6904761904761,482.0,8429.666666666666,16.0,-1329.4544347826088,-1719.0
2000,0,,,3750,290.0,139.0,151.0,77.0,162.0,84.0,78.0,61.0,1.74,14.2,2.14,,,,,2.14,,,33826.0,12.4,16993.0,1688.6904761904761,293.0,8429.666666666666,14.0,14.0,-1719.0
2001,0,,,3750,568.0,286.0,282.0,167.0,156.0,74.0,82.0,68.0,1.74,14.2,2.14,,,,,2.14,,,39899.0,16.7,14207.0,1688.6904761904761,294.0,8429.666666666666,4.0,4.0,-1719.0
2002,0,,,3750,327.0,180.0,147.0,102.0,187.0,94.0,93.0,66.0,1.74,14.2,2.14,,,,,2.14,,,41388.0,-1.8,13731.0,1441.0,245.0,10171.0,16.0,-2289.0,-1719.0
2003,0,,,3750,237.0,118.0,119.0,58.0,221.0,111.0,110.0,73.0,1.74,14.2,2.14,,,,,2.14,,,40662.0,-2.4,14945.0,2103.0,549.0,8406.0,-3136.0,-4836.0,-4855.0
2004,0,,,3750,282.0,143.0,139.0,78.0,268.0,146.0,122.0,107.0,1.74,14.2,2.14,,,,,2.14,,,33764.0,-16.6,14790.0,2312.0,201.0,2901.0,-2603.0,-2603.0,-7458.0
2005,0,,,3750,269.0,136.0,133.0,46.0,252.0,140.0,112.0,98.0,1.74,14.2,2.14,,,,,2.14,,,34437.0,0.7,13119.0,1973.0,147.0,2359.0,-1563.0,-1563.0,-9021.0
2006,0,,,3750,450.0,219.0,231.0,91.0,246.0,125.0,121.0,83.0,1.74,14.2,2.14,,,,,2.14,,,34100.5,-7.6,13954.5,2142.5,265.0,2630.0,-2083.0,-2083.0,-9021.0
2007,0,,,3750,491.0,250.0,241.0,96.0,268.0,146.0,122.0,93.0,1.74,14.2,2.14,,,,,2.14,,,46182.0,41.3,15332.0,2255.0,408.0,8799.0,-85.0,-85.0,-4621.0
2008,0,,,3750,595.0,299.0,296.0,82.0,242.0,118.0,124.0,85.0,1.74,14.2,2.14,,,,,2.14,,,46182.0,4.1,15332.0,2255.0,389.0,8799.0,-85.0,-85.0,-4621.0
2009,0,,,3750,586.0,281.0,305.0,103.0,322.0,166.0,156.0,116.0,1.74,14.2,2.14,,,,,2.14,,,52946.0,2.0,20264.0,2176.0,422.0,11490.0,-323.0,-2323.0,-3605.0
2010,0,,,3750,540.0,271.0,269.0,88.0,382.0,190.0,192.0,102.0,1.74,14.2,2.14,,,,,2.14,,,63581.0,17.6,21600.0,2578.0,437.0,19505.0,-944.0,-944.0,-1824.0
2011,0,,,3750,374.0,186.0,188.0,77.0,275.0,149.0,126.0,63.0,1.74,14.2,2.14,,,,,2.14,,,55982.0,-14.9,23101.0,1249.0,410.0,4465.0,-4723.0,-4723.0,-5847.0
2012,0,,,3750,264.0,123.0,141.0,55.0,243.0,128.0,115.0,83.0,1.74,14.2,2.14,,,,,2.14,,,54954.0,-3.4,22899.0,1085.0,460.0,5146.0,5.0,5.0,-5842.0
2013,0,,,3750,253.0,115.0,138.0,51.0,320.0,175.0,145.0,88.0,1.74,14.2,2.14,,,,,2.14,,,64425.0,15.4,28109.0,1069.0,598.0,8921.0,-3789.0,-3789.0,-9631.0
2014,0,,,3750,238.0,122.0,116.0,43.0,305.0,154.0,151.0,77.0,1.74,14.2,2.14,,,,,2.14,,,60507.0,-6.4,22865.0,949.0,584.0,8612.0,-1173.0,-1173.0,-8459.0
2015,0,,,3750,264.0,133.0,131.0,45.0,343.0,186.0,157.0,71.0,1.74,14.2,2.14,,,,,2.14,,,58457.0,-2.8,21526.0,1090.0,592.0,6426.0,-804.0,-804.0,-8538.0
2016,0,,,3750,478.0,242.0,236.0,79.0,381.0,194.0,187.0,96.0,1.74,14.2,2.14,,,,,2.14,,,60365.0,3.8,22184.0,1169.0,560.0,5939.0,-1050.0,-1050.0,-7984.0
2017,0,,,3750,275.0,145.0,130.0,44.0,343.0,166.0,177.0,77.0,1.74,14.2,2.14,,,,,2.14,,,56950.0,3.8,22629.0,1324.0,1189.0,8968.0,-2231.0,-2231.0,-8215.0
2018,0,,,3750,364.0,178.0,186.0,50.0,343.0,162.0,181.0,71.0,1.74,14.2,2.14,,,,,2.14,,,64184.0,3.8,24701.0,1462.0,725.0,3293.0,-6607.0,-6.607,-16.821
2019,0,,,3750,363.0,189.0,174.0,49.0,368.0,183.0,185.0,83.0,1.74,14.2,2.14,,,,,2.14,,,70209.0,3.8,24047.0,1428.0,793.0,6318.0,-4280.0,-5.78,-18.101
2020,0,,,3750,298.0,154.0,144.0,49.0,309.0,168.0,141.0,85.0,1.74,14.2,2.14,,,,,2.14,,,85982.0,3.8,23020.0,1471.0,599.0,14465.0,1.0,-7.066,-12.089
2021,0,,,3750,268.0,138.0,130.0,40.0,362.0,187.0,175.0,97.0,1.74,14.2,2.14,,,,,2.14,,,73753.0,3.8,24080.0,1850.0,409.0,9933.0,1.0,0.001,-7.273
2022,0,,,3750,304.0,165.0,139.0,54.0,352.0,171.0,181.0,94.0,1.74,14.2,2.14,,,,,2.14,,,84974.0,3.8,25404.0,2081.0,311.0,19477.0,0.0,0.0,-7.273
1999,0,,,3760,322.0,162.0,160.0,76.0,103.0,52.0,51.0,53.0,0.3,4.8,,,,0.3,4.8,,,,26968.0,5.4,12699.0,1754.6190476190477,64.0,9903.761904761905,-7.0,-7.0,311.0
2000,0,,,3760,318.0,159.0,159.0,80.0,80.0,49.0,31.0,46.0,0.3,4.8,,,,0.3,4.8,,,,27582.0,1.1,13084.0,1754.6190476190477,63.0,9903.761904761905,48.0,48.0,311.0
2001,0,,,3760,165.0,94.0,71.0,59.0,138.0,67.0,71.0,64.0,0.3,4.8,,,,0.3,4.8,,,,32243.0,15.6,9319.0,1754.6190476190477,59.0,9903.761904761905,-38.0,-38.0,-349.0
2002,0,,,3760,141.0,71.0,70.0,44.0,162.0,84.0,78.0,77.0,0.3,4.8,,,,0.3,4.8,,,,32346.0,-5.0,13597.0,1710.0,193.0,1898.0,-239.0,-239.0,-588.0
2003,0,,,3760,187.0,85.0,102.0,39.0,120.0,69.0,51.0,40.0,0.3,4.8,,,,0.3,4.8,,,,32133.0,-1.3,9470.0,1180.0,217.0,3562.0,-677.0,-677.0,-1265.0
2004,0,,,3760,243.0,129.0,114.0,67.0,166.0,82.0,84.0,74.0,0.3,4.8,,,,0.3,4.8,,,,29331.0,-8.4,8662.0,622.0,135.0,3035.0,-57.0,-57.0,-1322.0
2005,0,,,3760,258.0,134.0,124.0,50.0,198.0,110.0,88.0,83.0,0.3,4.8,,,,0.3,4.8,,,,31704.0,6.7,9660.0,610.0,126.0,3349.0,15.0,15.0,-807.0
2006,0,,,3760,316.0,173.0,143.0,71.0,197.0,105.0,92.0,82.0,0.3,4.8,,,,0.3,4.8,,,,30517.5,2.0,9161.0,538.0,115.0,3192.0,54.0,54.0,-753.0
2007,0,,,3760,333.0,171.0,162.0,53.0,190.0,104.0,86.0,77.0,0.3,4.8,,,,0.3,4.8,,,,33815.0,1.8,12921.0,451.0,96.0,1419.0,-187.0,-187.0,-940.0
2008,0,,,3760,523.0,270.0,253.0,90.0,270.0,128.0,142.0,87.0,0.3,4.8,,,,0.3,4.8,,,,33815.0,3.4,12921.0,468.0,196.0,1419.0,86.0,86.0,-854.0
2009,0,,,3760,497.0,261.0,236.0,90.0,281.0,145.0,136.0,96.0,0.3,4.8,,,,0.3,4.8,,,,37928.0,0.4,16169.0,536.0,163.0,1503.0,93.0,93.0,-761.0
2010,0,,,3760,436.0,229.0,207.0,70.0,293.0,159.0,134.0,86.0,0.3,4.8,,,,0.3,4.8,,,,43931.0,12.8,18450.0,596.0,202.0,3922.0,10.0,10.0,-751.0
2011,0,,,3760,469.0,246.0,223.0,71.0,263.0,129.0,134.0,102.0,0.3,4.8,,,,0.3,4.8,,,,47103.0,3.6,20667.0,606.0,226.0,6376.0,6.0,6.0,-745.0
2012,0,,,3760,711.0,342.0,369.0,109.0,263.0,131.0,132.0,86.0,0.3,4.8,,,,0.3,4.8,,,,73683.0,53.9,26550.0,594.0,251.0,26006.0,17.0,17.0,-728.0
2013,0,,,3760,655.0,311.0,344.0,86.0,303.0,143.0,160.0,90.0,0.3,4.8,,,,0.3,4.8,,,,102575.0,37.0,32636.0,1672.0,314.0,44363.0,10.0,10.0,-718.0
2014,0,,,3760,618.0,302.0,316.0,82.0,263.0,128.0,135.0,81.0,0.3,4.8,,,,0.3,4.8,,,,74260.0,-27.9,33519.0,2623.0,313.0,13594.0,2.0,2.0,-716.0
2015,0,,,3760,547.0,273.0,274.0,82.0,284.0,146.0,138.0,89.0,0.3,4.8,,,,0.3,4.8,,,,74165.0,0.5,33646.0,4208.0,231.0,13003.0,1.0,-1599.0,-715.0
2016,0,,,3760,368.0,180.0,188.0,68.0,335.0,179.0,156.0,89.0,0.3,4.8,,,,0.3,4.8,,,,74621.0,1.1,31663.0,2906.0,204.0,16799.0,4.0,4.0,-711.0
2017,0,,,3760,356.0,193.0,163.0,54.0,444.0,222.0,222.0,107.0,0.3,4.8,,,,0.3,4.8,,,,62600.0,1.1,36453.0,3061.0,252.0,3350.0,6.0,6.0,-705.0
2018,0,,,3760,450.0,242.0,208.0,68.0,412.0,198.0,214.0,123.0,0.3,4.8,,,,0.3,4.8,,,,69029.0,1.1,33096.0,3067.0,255.0,8575.0,7.0,0.007,-0.698
2019,0,,,3760,407.0,209.0,198.0,82.0,374.0,186.0,188.0,90.0,0.3,4.8,,,,0.3,4.8,,,,80314.0,1.1,35981.0,3188.0,255.0,17243.0,0.0,0.0,-0.698
2020,0,,,3760,330.0,174.0,156.0,62.0,382.0,195.0,187.0,101.0,0.3,4.8,,,,0.3,4.8,,,,76630.0,1.1,34264.0,3050.0,257.0,11182.0,-2558.0,-2.558,-3.256
2021,0,,,3760,427.0,219.0,208.0,71.0,387.0,186.0,201.0,136.0,0.3,4.8,,,,0.3,4.8,,,,91362.0,1.1,36574.0,2618.0,188.0,20298.0,-8498.0,-8.498,-11.75374
2022,0,,,3760,465.0,229.0,236.0,75.0,365.0,181.0,184.0,101.0,0.3,4.8,,,,0.3,4.8,,,,76872.0,1.1,35056.0,2543.0,166.0,3891.0,-7360.0,-7.36,-19.114
1999,0,,,3769,59.0,30.0,29.0,15.0,65.0,32.0,33.0,31.0,,,0.87,,,,,0.7,0.001,,9626.0,-2.4,6036.0,353.5,90.0,619.0,-333.0,-333.0,559.0
2000,0,,,3769,70.0,39.0,31.0,16.0,38.0,18.0,20.0,20.0,,,0.87,,,,,0.7,0.001,,10371.0,6.5,5566.0,353.5,281.0,966.0,110.0,110.0,559.0
2001,0,,,3769,194.0,101.0,93.0,30.0,63.0,35.0,28.0,31.0,,,0.87,,,,,0.7,0.001,,11866.0,13.2,5600.0,353.5,391.0,792.5,137.0,137.0,-122.0
2002,0,,,3769,207.0,110.0,97.0,48.0,56.0,29.0,27.0,22.0,,,0.87,,,,,0.7,0.001,,14562.0,16.2,4589.0,353.5,663.0,3256.0,145.0,-286.0,23.0
2003,0,,,3769,160.0,85.0,75.0,14.0,68.0,33.0,35.0,39.0,,,0.87,,,,,0.7,0.001,,17757.0,21.1,4943.0,170.0,128.0,5981.0,31.0,31.0,23.0
2004,0,,,3769,291.0,145.0,146.0,48.0,87.0,46.0,41.0,47.0,,,0.87,,,,,0.7,0.001,,15274.0,-13.6,5104.0,335.0,21.0,2686.0,649.0,649.0,23.0
2005,0,,,3769,258.0,129.0,129.0,42.0,96.0,48.0,48.0,38.0,,,0.87,,,,,0.7,0.001,,15764.0,1.9,5981.0,331.0,19.0,2495.0,368.0,368.0,771.0
2006,0,,,3769,237.0,120.0,117.0,40.0,82.0,41.0,41.0,45.0,,,0.87,,,,,0.7,0.001,,15519.0,13.7,5542.5,330.0,18.0,2590.5,354.0,354.0,771.0
2007,0,,,3769,344.0,175.0,169.0,44.0,90.0,51.0,39.0,37.0,,,0.87,,,,,0.7,0.001,,22690.0,23.3,7601.0,322.0,113.0,3910.0,38.0,38.0,1163.0
2008,0,,,3769,432.0,215.0,217.0,47.0,117.0,57.0,60.0,38.0,,,0.87,,,,,0.7,0.001,,22690.0,-4.7,7601.0,328.0,126.0,3910.0,-17.0,-17.0,1163.0
2009,0,,,3769,412.0,216.0,196.0,75.0,123.0,66.0,57.0,40.0,,,0.87,,,,,0.7,0.001,,23909.0,2.3,9450.0,330.0,86.0,1906.0,187.0,187.0,955.0
2010,0,,,3769,301.0,143.0,158.0,46.0,159.0,88.0,71.0,39.0,,,0.87,,,,,0.7,0.001,,25653.0,4.5,9918.0,329.0,89.0,2132.0,1.0,1.0,386.0
2011,0,,,3769,242.0,132.0,110.0,40.0,181.0,87.0,94.0,45.0,,,0.87,,,,,0.7,0.001,,38945.0,46.7,10212.0,331.0,95.0,14035.0,469.0,469.0,813.0
2012,0,,,3769,189.0,93.0,96.0,33.0,166.0,87.0,79.0,48.0,,,0.87,,,,,0.7,0.001,,33895.0,-14.4,10817.0,326.0,100.0,6470.0,3.0,3.0,152.0
2013,0,,,3769,215.0,110.0,105.0,41.0,192.0,91.0,101.0,50.0,,,0.87,,,,,0.7,0.001,,37092.0,7.7,12170.0,321.0,113.0,8331.0,25.0,25.0,156.0
2014,0,,,3769,149.0,71.0,78.0,30.0,167.0,94.0,73.0,47.0,,,0.87,,,,,0.7,0.001,,40287.0,8.2,13551.0,312.0,127.0,10425.0,-87.0,-87.0,-81.0
2015,0,,,3769,206.0,100.0,106.0,43.0,164.0,85.0,79.0,46.0,,,0.87,,,,,0.7,0.001,,34817.0,-13.1,13020.0,272.0,139.0,4894.0,-1909.0,-1909.0,-1990.0
2016,0,,,3769,252.0,121.0,131.0,48.0,171.0,89.0,82.0,39.0,,,0.87,,,,,0.7,0.001,,30374.0,-12.3,12715.0,111.0,163.0,736.0,190.0,190.0,-1800.0
2017,0,,,3769,224.0,116.0,108.0,25.0,173.0,87.0,86.0,51.0,,,0.87,,,,,0.7,0.001,,30412.0,-12.3,13131.0,191.5,147.0,2377.0,110.0,110.0,-1690.0
2018,0,,,3769,146.0,72.0,74.0,29.0,179.0,85.0,94.0,58.0,,,0.87,,,,,0.7,0.001,,32955.0,-12.3,12633.0,111.0,169.0,1716.0,-1036.0,-1.036,-2.726
2019,0,,,3769,163.0,87.0,76.0,22.0,178.0,85.0,93.0,50.0,,,0.4,,,,,0.57,0.001,,32029.0,-12.3,13212.0,353.5,181.0,899.0,434.0,0.434,-2.292
2020,0,,,3769,140.0,65.0,75.0,33.0,159.0,80.0,79.0,58.0,,,0.635,,,,,0.635,0.001,,31909.0,-12.3,12362.0,214.0,179.0,2724.0,878.0,0.878,-1.368
2021,0,,,3769,200.0,108.0,92.0,44.0,209.0,98.0,111.0,80.0,,,0.4,,,,,0.57,0.001,,29606.0,-12.3,12640.0,214.0,172.0,887.0,453.0,0.453,-0.915
2022,0,,,3769,168.0,94.0,74.0,35.0,250.0,110.0,140.0,83.0,,,0.4,,,,,0.57,0.001,,34526.0,-12.3,12512.0,1838.0,175.0,3606.0,709.0,-0.901,-0.058
1999,0,,,3780,1624.804347826087,523.0,513.0,384.0,532.0,298.0,234.0,218.0,3.1,50.0,1.5,0.9,0.9,6.8,72.2,0.1,0.9,0.9,62825.0,34.3,24540.0,984.0,80.0,77304.59090909091,69.0,69.0,469.0
2000,0,,,3780,2578.0,523.0,513.0,384.0,510.0,265.0,245.0,156.0,3.1,50.0,1.5,0.9,0.9,6.8,72.2,0.1,0.9,0.9,65474.0,3.0,28796.0,984.0,87.0,77304.59090909091,72.0,72.0,469.0
2001,0,,,3780,951.0,530.0,421.0,402.0,563.0,290.0,273.0,193.0,3.1,50.0,1.5,0.9,0.9,6.8,72.2,0.1,0.9,0.9,71931.0,8.66659735547282,23179.0,984.0,59.0,24522.0,71.0,71.0,71.0
2002,0,,,3780,1764.5,530.0,421.0,402.0,536.5,277.5,259.0,174.5,3.1,50.0,1.5,0.9,0.9,6.8,72.2,0.1,0.9,0.9,68702.5,8.66659735547282,25987.5,1556.5,73.0,24522.0,71.5,71.5,71.0
2003,0,,,3780,1899.0,944.0,955.0,903.0,548.0,293.0,255.0,200.0,4.3,25.8,0.9,0.9,0.9,6.8,72.2,0.9,0.9,0.9,116362.0,15.1902787252924,30000.0,1202.0,100.0,50843.0,-960.0,-960.0,-1127.0
2004,0,,,3780,1428.0,740.0,688.0,685.0,840.0,449.0,391.0,301.0,5.1,57.4,9.8,10.0,5.9,8.7,85.5,9.7,6.4,6.5,118540.0,2.28086854559746,33559.0,1313.0,122.0,48198.0,-3986.0,-3986.0,-5113.0
